"","trajectory","frame","x","y","z"
"1591",377,4273,56.88,30.27,1
"1592",377,4274,56.84,30.28,1
"1593",377,4275,57.03,30.6,1
"1594",377,4276,56.7,30.06,1
"1595",377,4277,56.86,30.12,1
"1596",377,4278,57.06,30.4,1
"1597",378,4280,56.61,30.92,1
"1598",378,4281,56.9,30.29,1
"1599",378,4282,56.71,29.9,1
"1600",378,4283,56.66,30.04,1
"1601",379,4285,57.13,30.4,1
"1602",379,4286,57.18,30.28,1
"1603",379,4287,56.88,30.74,1
"1604",379,4288,57.1,29.85,1
"1605",379,4289,56.25,29.85,1
"1606",379,4290,56.97,30.67,1
"1607",379,4291,56.27,30.05,1
"1608",379,4292,57.14,30.67,1
"1609",379,4293,56.76,29.69,1
"1610",379,4294,56.76,30.06,1
"1611",379,4295,56.73,29.95,1
"1612",379,4296,56.69,30.18,1
"1613",379,4297,57.07,30.82,1
"1614",379,4298,56.89,30.01,1
"1615",379,4299,56.84,29.8,1
"1616",379,4300,56.97,29.84,1
"1617",379,4301,56.73,30.21,1
"1618",379,4302,55.29,28.22,1
"1619",379,4303,57.23,29.73,1
"1620",379,4304,57.21,30.09,1
"1621",380,4291,56.06,116.33,1
"1622",380,4292,56.83,120.03,1
"1623",381,4306,57.21,30.08,1
"1624",381,4307,57.05,30.28,1
"1625",381,4308,57.68,30.12,1
"1626",381,4309,57.19,29.3,1
"1627",381,4310,57.75,29.9,1
"1628",381,4311,57.69,29.95,1
"1629",381,4312,56.97,29.82,1
"1630",381,4313,57.2,29.93,1
"1631",382,4315,56.88,30.21,1
"1632",382,4316,56.3,29.96,1
"1633",382,4317,56.71,29.99,1
"1634",382,4318,57.06,30.26,1
"1635",382,4319,56.88,29.82,1
"1636",382,4320,57.66,29.78,1
"1637",382,4321,57.07,30.07,1
"1638",382,4322,57.03,30.05,1
"1639",382,4323,57.04,30.42,1
"1640",382,4324,57.27,29.96,1
"1641",382,4325,56.83,29.98,1
"1642",382,4326,57.11,30.33,1
"1643",382,4327,56.71,30.24,1
"1644",383,4330,57.23,29.96,1
"1645",383,4331,57.17,29.76,1
"1646",383,4332,57.27,29.27,1
"1647",383,4333,57.54,29.94,1
"1648",383,4334,57.65,30.01,1
"1649",383,4335,57.27,30,1
"1650",383,4336,57.27,30.23,1
"1651",384,4334,30.23,102.16,1
"1652",384,4335,30.77,103.8,1
"1653",384,4336,29.98,102.93,1
"1654",384,4337,29.97,103.17,1
"1655",384,4338,30.35,103.13,1
"1656",384,4339,30.04,102.39,1
"1657",384,4340,29.83,102.86,1
"1658",384,4341,30.59,103.82,1
"1659",384,4342,30.3,104.15,1
"1660",385,4338,58.02,30.27,1
"1661",385,4339,58.03,30.64,1
"1662",385,4340,58.15,30.17,1
"1663",386,4342,58.37,30.1,1
"1664",386,4343,58.19,30.26,1
"1665",386,4344,58.9,30.01,1
"1666",387,4346,58.75,30.24,1
"1667",387,4347,58.73,29.07,1
"1668",387,4348,58,30.69,1
"1669",387,4349,58.08,30.6,1
"1670",387,4350,58.11,29.86,1
"1671",387,4351,57.71,29.92,1
"1672",387,4352,57.83,30.27,1
"1673",387,4353,58.01,30.73,1
"1674",387,4354,57.84,29.84,1
"1675",388,4352,29.97,102.97,1
"1676",388,4353,30.23,102.99,1
"1677",388,4354,30.23,102.85,1
"1678",388,4355,30.29,102.33,1
"1679",388,4356,34.18,102.07,1
"1680",388,4357,35.85,102.66,1
"1681",389,4360,31.21,101.72,1
"1682",389,4361,31.16,101.98,1
"1683",389,4362,30.2,101.83,1
"1684",389,4363,31.11,101.86,1
"1685",390,4361,57.32,30.13,1
"1686",390,4362,57.05,30.23,1
"1687",391,4366,56.92,30.2,1
"1688",391,4367,57.38,29.94,1
"1689",391,4368,57.16,29.89,1
"1690",391,4369,57.99,29.71,1
"1691",392,4369,80.17,31.85,1
"1692",392,4370,80.09,31.68,1
"1693",392,4371,80.82,32.03,1
"1694",393,4371,57.93,30.26,1
"1695",393,4372,58.14,30.04,1
"1696",393,4373,58.98,30,1
"1697",393,4374,58.27,29.94,1
"1698",393,4375,58.26,29.74,1
"1699",393,4376,58.17,30.18,1
"1700",393,4377,57.93,29.85,1
"1701",394,4381,19.79,11.75,1
"1702",394,4382,16.11,10.31,1
"1703",395,4387,57.92,30.03,1
"1704",395,4388,57.75,30.16,1
"1705",396,4397,57.32,29.97,1
"1706",396,4398,57.23,30.21,1
"1707",396,4399,57.26,30.02,1
"1708",397,4405,57.19,30.13,1
"1709",397,4406,56.33,30.06,1
"1710",397,4407,56.74,30.14,1
"1711",397,4408,57.33,29.86,1
"1712",397,4409,56.26,29.8,1
"1713",397,4410,56.37,30.1,1
"1714",397,4411,56.21,30.2,1
"1715",398,4425,57.13,29.32,1
"1716",398,4426,57.16,29.62,1
"1717",399,4428,127.01,5.02,1
"1718",399,4429,127.01,7.02,1
"1719",400,4443,56.79,30.13,1
"1720",400,4444,56.94,29.35,1
"1721",401,4460,57.08,30.07,1
"1722",401,4461,57.12,30.23,1
"1723",401,4462,56.86,29.74,1
"1724",401,4463,56.88,29.26,1
"1725",401,4464,57.13,30.23,1
"1726",401,4465,57.1,29.82,1
"1727",402,4478,40.71,73.04,1
"1728",402,4479,43.61,74.03,1
"1729",403,4480,57.21,30.04,1
"1730",403,4481,56.31,30.28,1
"1731",403,4482,56.27,30.94,1
"1732",404,4487,55.68,30.78,1
"1733",404,4488,56.24,30.25,1
"1734",404,4489,56.76,31.13,1
"1735",405,4491,56.78,29.79,1
"1736",405,4492,57.26,30.84,1
"1737",406,4496,57.69,30.27,1
"1738",406,4497,56.99,30.42,1
"1739",407,4501,51.27,30.03,1
"1740",407,4502,50.15,29.27,1
"1741",407,4503,50.22,30.1,1
"1742",408,4501,57.31,30.02,1
"1743",408,4502,57.03,30.15,1
"1744",408,4503,57.04,30.28,1
"1745",409,4506,49.79,29.68,1
"1746",409,4507,50.96,29.29,1
"1747",410,4510,50.89,25.16,1
"1748",410,4511,50.71,25.14,1
"1749",411,4512,56.12,29.35,1
"1750",411,4513,56.85,30.15,1
"1751",412,4514,48.94,25.41,1
"1752",412,4515,49.16,26.89,1
"1753",412,4516,48.17,26.75,1
"1754",412,4517,49.77,28.06,1
"1755",412,4518,49.89,28.65,1
"1756",413,4515,57.19,30.04,1
"1757",413,4516,57.06,29.66,1
"1758",413,4517,56.89,30.98,1
"1759",413,4518,56.85,30.24,1
"1760",413,4519,57.26,30.21,1
"1761",413,4520,57.15,30.22,1
"1762",414,4520,50.75,27.67,1
"1763",414,4521,49.63,27.02,1
"1764",414,4522,50.11,27.17,1
"1765",414,4523,50.72,28.3,1
"1766",414,4524,49.26,26.91,1
"1767",415,4524,56.85,30.72,1
"1768",415,4525,57.33,30.12,1
"1769",416,4525,95.94,79.07,1
"1770",416,4526,97.76,80.3,1
"1771",417,4530,56.24,30.23,1
"1772",417,4531,56.94,30.26,1
"1773",418,4533,56.79,30.15,1
"1774",418,4534,56.94,29.97,1
"1775",419,4563,47.8,109.79,1
"1776",419,4564,48.84,110.19,1
"1777",420,4569,50.34,109.9,1
"1778",420,4570,50.75,109.86,1
"1779",420,4571,51.29,110.83,1
"1780",421,4570,4.05,51.92,1
"1781",421,4571,8.2,50.93,1
"1782",422,4590,89.09,36.68,1
"1783",422,4591,89.23,36.74,1
"1784",423,4593,89.81,36.72,1
"1785",423,4594,89.7,36.71,1
"1786",423,4595,89.62,36.84,1
"1787",423,4596,89.78,37.04,1
"1788",423,4597,89.7,36.85,1
"1789",423,4598,89.32,36.96,1
"1790",423,4599,89.32,37.03,1
"1791",423,4600,89.8,37.09,1
"1792",423,4601,89.2,36.88,1
"1793",423,4602,89.27,36.89,1
"1794",423,4603,89.04,37.34,1
"1795",424,4605,89.24,37.38,1
"1796",424,4606,89.35,37.2,1
"1797",424,4607,89.63,36.97,1
"1798",424,4608,89.23,36.99,1
"1799",425,4610,89.03,37.09,1
"1800",425,4611,88.98,36.89,1
"1801",425,4612,88.93,37,1
"1802",425,4613,89.61,37.02,1
"1803",425,4614,89.24,37.15,1
"1804",425,4615,88.92,36.8,1
"1805",425,4616,89.65,36.97,1
"1806",425,4617,89.15,36.74,1
"1807",425,4618,89.15,36.01,1
"1808",425,4619,89.84,36.79,1
"1809",425,4620,90.13,37.02,1
"1810",425,4621,89.8,36.76,1
"1811",425,4622,89.77,36.15,1
"1812",425,4623,89.83,36.87,1
"1813",425,4624,90.1,36.82,1
"1814",425,4625,89.86,36.79,1
"1815",425,4626,89.72,36.87,1
"1816",425,4627,89.71,36.86,1
"1817",425,4628,89.93,36.6,1
"1818",425,4629,90.15,36.79,1
"1819",425,4630,89.78,36.29,1
"1820",425,4631,89.67,36.77,1
"1821",425,4632,89.67,36.92,1
"1822",425,4633,89.65,36.89,1
"1823",425,4634,89.8,36.95,1
"1824",425,4635,89.99,36.82,1
"1825",425,4636,89.67,37.01,1
"1826",425,4637,89.76,36.68,1
"1827",426,4639,89.64,36.97,1
"1828",426,4640,89.75,36.68,1
"1829",426,4641,90.63,36.91,1
"1830",426,4642,90.1,37.12,1
"1831",426,4643,90.14,36.92,1
"1832",426,4644,89.4,37.05,1
"1833",426,4645,89.86,37.09,1
"1834",426,4646,89.2,36.81,1
"1835",426,4647,89.2,37.06,1
"1836",426,4648,88.83,37.15,1
"1837",426,4649,89.71,36.92,1
"1838",426,4650,89.26,36.9,1
"1839",426,4651,89.81,36.75,1
"1840",426,4652,89.77,36.98,1
"1841",426,4653,90.04,36.95,1
"1842",426,4654,89.33,36.89,1
"1843",426,4655,89.79,37.11,1
"1844",426,4656,89.78,36.71,1
"1845",426,4657,89.23,37.11,1
"1846",426,4658,89.69,36.85,1
"1847",426,4659,89.78,36.68,1
"1848",426,4660,89.74,36.78,1
"1849",426,4661,90.04,37.2,1
"1850",426,4662,89.69,37.15,1
"1851",426,4663,89.89,37.03,1
"1852",426,4664,89.79,37.04,1
"1853",426,4665,89.68,37.16,1
"1854",426,4666,89.62,36.93,1
"1855",427,4646,56.75,102.68,1
"1856",427,4647,56.33,102.06,1
"1857",427,4648,56.24,102.73,1
"1858",427,4649,56.25,102.76,1
"1859",428,4651,57.01,102.65,1
"1860",428,4652,56.81,102.82,1
"1861",428,4653,57.13,102.8,1
"1862",429,4657,57.64,101.24,1
"1863",429,4658,56.28,101.99,1
"1864",429,4659,56.65,101.95,1
"1865",430,4661,56.68,102.18,1
"1866",430,4662,56.35,102.05,1
"1867",430,4663,57.04,102.31,1
"1868",431,4665,55.99,101.76,1
"1869",431,4666,56.23,100.88,1
"1870",431,4667,56.1,101.76,1
"1871",431,4668,56.16,101.86,1
"1872",431,4669,55.97,102.36,1
"1873",432,4667,122.81,50.98,1
"1874",432,4668,122.21,55.18,1
"1875",433,4668,90.26,37.78,1
"1876",433,4669,89.87,37.31,1
"1877",433,4670,89.4,37.15,1
"1878",433,4671,89.75,37.69,1
"1879",433,4672,89.7,37.77,1
"1880",433,4673,89.23,37.74,1
"1881",433,4674,89.77,37.86,1
"1882",433,4675,89.77,37.34,1
"1883",433,4676,90.2,37.69,1
"1884",434,4675,56.61,100.87,1
"1885",434,4676,56.83,101.94,1
"1886",434,4677,55.88,102.14,1
"1887",434,4678,56.26,102.69,1
"1888",434,4679,56.94,101.88,1
"1889",435,4680,89.97,37.58,1
"1890",435,4681,89.79,36.84,1
"1891",435,4682,90,37.32,1
"1892",435,4683,89.89,37.11,1
"1893",435,4684,89.71,37.16,1
"1894",436,4683,56.01,100.96,1
"1895",436,4684,56.16,101.37,1
"1896",436,4685,56.05,102,1
"1897",436,4686,55.17,101.69,1
"1898",437,4686,89.93,37.09,1
"1899",437,4687,89.72,36.95,1
"1900",437,4688,89.4,37.16,1
"1901",437,4689,89.71,37.07,1
"1902",437,4690,89.7,37.22,1
"1903",437,4691,89.82,37.7,1
"1904",437,4692,89.33,37.1,1
"1905",437,4693,89.05,37.36,1
"1906",437,4694,89.68,37.07,1
"1907",437,4695,89.28,37.21,1
"1908",437,4696,89.41,37.09,1
"1909",437,4697,89.63,37.12,1
"1910",437,4698,89.36,37.07,1
"1911",438,4692,55.29,101.94,1
"1912",438,4693,55.13,102.39,1
"1913",438,4694,55.14,102.61,1
"1914",438,4695,55.99,102.16,1
"1915",439,4700,56.26,100.93,1
"1916",439,4701,56.32,101.77,1
"1917",439,4702,56.66,101.1,1
"1918",440,4702,89.17,36.88,1
"1919",440,4703,89.21,36.84,1
"1920",440,4704,89.06,37.21,1
"1921",441,4704,56.98,101.2,1
"1922",441,4705,57.89,101.18,1
"1923",442,4706,89.23,36.87,1
"1924",442,4707,89.26,37.23,1
"1925",442,4708,89.3,37.29,1
"1926",442,4709,89.71,37.17,1
"1927",442,4710,89.24,36.96,1
"1928",442,4711,89.87,36.32,1
"1929",443,4709,56.37,102.01,1
"1930",443,4710,56.21,102.64,1
"1931",444,4713,89.69,36.89,1
"1932",444,4714,89.63,37.03,1
"1933",444,4715,89.8,37.2,1
"1934",444,4716,89.31,37.02,1
"1935",444,4717,89.68,37.17,1
"1936",445,4717,57.7,101.91,1
"1937",445,4718,57.19,101.92,1
"1938",446,4719,89.28,37.67,1
"1939",446,4720,89.33,37.19,1
"1940",446,4721,89.37,37.03,1
"1941",446,4722,89.27,37.28,1
"1942",446,4723,89.2,37.33,1
"1943",446,4724,89.69,36.94,1
"1944",446,4725,89.02,37.17,1
"1945",446,4726,89.17,36.76,1
"1946",446,4727,89.25,36.89,1
"1947",446,4728,89.7,37.16,1
"1948",446,4729,89.62,36.98,1
"1949",446,4730,88.92,37.81,1
"1950",446,4731,89.23,36.85,1
"1951",446,4732,89.75,37.1,1
"1952",446,4733,89.32,36.97,1
"1953",446,4734,90.12,37.14,1
"1954",446,4735,89.71,37.02,1
"1955",446,4736,89.75,37.19,1
"1956",447,4720,56.86,103.85,1
"1957",447,4721,53.96,104.27,1
"1958",448,4726,51.9,105.11,1
"1959",448,4727,52.33,104.17,1
"1960",449,4755,55.27,101.81,1
"1961",449,4756,54.22,100.85,1
"1962",450,4781,55.31,99.94,1
"1963",450,4782,56.83,102.31,1
"1964",451,4789,14.12,14.01,1
"1965",451,4790,11.92,10.94,1
"1966",452,4808,56.15,17.78,1
"1967",452,4809,52.03,16.13,1
"1968",453,4855,100.89,65.94,1
"1969",453,4856,98.82,69.13,1
"1970",454,4886,60.68,94.17,1
"1971",454,4887,64.11,93.94,1
"1972",455,4889,33.93,100.23,1
"1973",455,4890,35.13,100.97,1
"1974",456,4913,53.72,101.86,1
"1975",456,4914,53.75,99.2,1
"1976",457,4941,59.24,28.75,1
"1977",457,4942,60.82,27.15,1
"1978",458,4955,63.73,77.26,1
"1979",458,4956,63.87,77.84,1
"1980",459,4981,75.73,21.18,1
"1981",459,4982,76.93,20.69,1
"1982",460,4987,95,37.36,1
"1983",460,4988,94.91,38.19,1
"1984",460,4989,95.22,37.37,1
"1985",460,4990,96.74,36.2,1
"1986",461,4999,53.8,110.31,1
"1987",461,5000,53.07,110.68,1
"1988",461,5001,54.66,111.08,1
"1989",461,5002,52.11,110.74,1
"1990",462,5042,90.62,36.12,1
"1991",462,5043,87.88,39.3,1
"1992",463,5043,49.26,101.11,1
"1993",463,5044,49.13,99.14,1
"1994",464,5044,88.07,33.12,1
"1995",464,5045,88.85,33.9,1
"1996",465,5046,37.23,108.28,1
"1997",465,5047,38.11,107.2,1
"1998",466,5049,36.79,109.26,1
"1999",466,5050,35.22,108.99,1
"2000",466,5051,34.06,107.99,1
"2001",466,5052,33.77,107.77,1
"2002",466,5053,33.73,108.12,1
"2003",467,5051,94.17,65.89,1
"2004",467,5052,97.64,67.13,1
"2005",468,5052,90.75,32.85,1
"2006",468,5053,89.8,32.3,1
"2007",468,5054,91.31,34.79,1
"2008",468,5055,93.31,37.12,1
"2009",468,5056,95.09,37.89,1
"2010",468,5057,95.14,37.74,1
"2011",468,5058,95.27,39.72,1
"2012",468,5059,93.86,43.07,1
"2013",469,5062,91.91,43.04,1
"2014",469,5063,94.19,40.82,1
"2015",469,5064,95.8,38.8,1
"2016",469,5065,94.29,35.89,1
"2017",470,5063,35.67,106.88,1
"2018",470,5064,36.74,105.25,1
"2019",470,5065,35.67,104.97,1
"2020",471,5067,97.28,37.06,1
"2021",471,5068,96.85,38.73,1
"2022",471,5069,97.31,40.05,1
"2023",472,5070,91.01,38.75,1
"2024",472,5071,93.23,37.9,1
"2025",472,5072,90.98,40.82,1
"2026",473,5097,52.95,16.79,1
"2027",473,5098,56.85,16.14,1
"2028",474,5104,50.97,21.85,1
"2029",474,5105,53.14,23.79,1
"2030",474,5106,52.13,24.79,1
"2031",474,5107,51.3,24.24,1
"2032",474,5108,52.91,24.34,1
"2033",474,5109,52.78,24.11,1
"2034",475,5106,102.06,104.02,1
"2035",475,5107,97.81,105.21,1
"2036",476,5109,38.96,22.37,1
"2037",476,5110,36.3,19.82,1
"2038",477,5113,60.96,26.05,1
"2039",477,5114,61.11,26.38,1
"2040",477,5115,61.3,29.89,1
"2041",478,5137,120.27,53.56,1
"2042",478,5138,120.4,57.08,1
"2043",479,5151,122.13,70,1
"2044",479,5152,122.06,73.75,1
"2045",480,5159,61.25,27.97,1
"2046",480,5160,60.98,28.42,1
"2047",481,5167,120.17,97.17,1
"2048",481,5168,117.84,98.83,1
"2049",482,5204,55,26.68,1
"2050",482,5205,52.06,24.76,1
"2051",482,5206,51.8,25.31,1
"2052",483,5229,8.02,88.85,1
"2053",483,5230,7.81,87.26,1
"2054",484,5231,67.99,60.74,1
"2055",484,5232,71,63.78,1
"2056",485,5241,88.09,35.75,1
"2057",485,5242,89.12,36.02,1
"2058",486,5242,59.19,76.22,1
"2059",486,5243,60.16,76.14,1
"2060",487,5244,59.96,27.62,1
"2061",487,5245,59.96,26.89,1
"2062",487,5246,58.69,28.89,1
"2063",487,5247,58.04,27.66,1
"2064",487,5248,56.94,27.63,1
"2065",487,5249,56.8,27.14,1
"2066",488,5264,56.68,22,1
"2067",488,5265,56.77,21.99,1
"2068",488,5266,56.88,22.81,1
"2069",488,5267,57.24,22.73,1
"2070",488,5268,56.79,23.11,1
"2071",488,5269,57.22,23.12,1
"2072",489,5268,40.89,48.92,1
"2073",489,5269,37.91,49.18,1
"2074",490,5270,56.97,104.22,1
"2075",490,5271,56.86,104.08,1
"2076",490,5272,57.17,104.79,1
"2077",490,5273,57.71,105.02,1
"2078",490,5274,58,105.12,1
"2079",491,5272,56.99,22.68,1
"2080",491,5273,56.73,22.81,1
"2081",492,5278,56.13,22.28,1
"2082",492,5279,56.09,23.13,1
"2083",492,5280,56.05,23.24,1
"2084",493,5282,56.13,23.6,1
"2085",493,5283,55.96,23.28,1
"2086",493,5284,56.09,23.94,1
"2087",494,5286,56.19,23.26,1
"2088",494,5287,56.74,23.17,1
"2089",494,5288,56.32,23.19,1
"2090",494,5289,56.68,23.14,1
"2091",494,5290,56.3,23.27,1
"2092",494,5291,56.16,23.8,1
"2093",494,5292,56.13,23.66,1
"2094",494,5293,55.8,23.85,1
"2095",494,5294,56.12,23.04,1
"2096",494,5295,56.09,22.13,1
"2097",494,5296,56.29,22.76,1
"2098",495,5288,59.22,109.8,1
"2099",495,5289,59.18,108.77,1
"2100",495,5290,59.09,108.67,1
"2101",495,5291,58.88,109.27,1
"2102",495,5292,58.77,109.06,1
"2103",495,5293,58.17,109.18,1
"2104",496,5293,47.25,102.9,1
"2105",496,5294,48.09,103.83,1
"2106",497,5298,56.74,22.13,1
"2107",497,5299,57.81,21.74,1
"2108",498,5301,57.66,21.99,1
"2109",498,5302,57.17,21.82,1
"2110",499,5301,59.96,110.8,1
"2111",499,5302,57.98,110.41,1
"2112",499,5303,56.86,109.79,1
"2113",499,5304,55.71,108.86,1
"2114",499,5305,55.09,108.85,1
"2115",499,5306,56.19,109.02,1
"2116",499,5307,56.03,108.67,1
"2117",499,5308,55.85,108.7,1
"2118",499,5309,55.73,108.23,1
"2119",499,5310,56.77,107.29,1
"2120",499,5311,56.75,107.17,1
"2121",499,5312,56.71,107.8,1
"2122",499,5313,56.33,107.98,1
"2123",499,5314,56.68,107.84,1
"2124",499,5315,56.7,107.14,1
"2125",499,5316,56.8,107.08,1
"2126",499,5317,57.02,106.09,1
"2127",499,5318,55.98,106.82,1
"2128",499,5319,56.8,106.79,1
"2129",499,5320,56.31,106.3,1
"2130",499,5321,56.1,105.8,1
"2131",499,5322,56.21,105.86,1
"2132",499,5323,57.21,104.75,1
"2133",499,5324,56.04,104.1,1
"2134",499,5325,56.31,105.84,1
"2135",499,5326,55.08,104.19,1
"2136",499,5327,55.84,104.8,1
"2137",499,5328,56,105.05,1
"2138",499,5329,56.2,104.78,1
"2139",499,5330,55.81,105.37,1
"2140",499,5331,55.12,105.7,1
"2141",499,5332,55.17,104.94,1
"2142",500,5304,57.22,22.14,1
"2143",500,5305,57.31,21.96,1
"2144",500,5306,57.96,22.65,1
"2145",501,5308,57.4,22.04,1
"2146",501,5309,57.68,22.9,1
"2147",501,5310,57.29,22.12,1
"2148",501,5311,57.23,22.91,1
"2149",501,5312,57.09,23.68,1
"2150",502,5314,57.75,22.92,1
"2151",502,5315,57.01,22.81,1
"2152",502,5316,56.82,22.14,1
"2153",503,5317,4.92,110.05,1
"2154",503,5318,3.03,112.64,1
"2155",504,5318,56.72,22.32,1
"2156",504,5319,56.06,22.7,1
"2157",505,5321,56.75,22.76,1
"2158",505,5322,57.08,22.75,1
"2159",505,5323,57.11,23.97,1
"2160",505,5324,56.76,23.09,1
"2161",506,5326,56.05,22.81,1
"2162",506,5327,56.66,23.01,1
"2163",506,5328,57.03,23.14,1
"2164",506,5329,56.34,22.93,1
"2165",506,5330,57.23,24.07,1
"2166",507,5332,57.05,22.99,1
"2167",507,5333,56.89,23.16,1
"2168",507,5334,56.68,23.02,1
"2169",507,5335,56.82,22.97,1
"2170",507,5336,56.74,23.9,1
"2171",507,5337,57.13,23.84,1
"2172",507,5338,56.81,24.24,1
"2173",507,5339,56.17,23.3,1
"2174",508,5334,55.96,106.2,1
"2175",508,5335,57.16,105.81,1
"2176",509,5338,55.74,105.61,1
"2177",509,5339,55.25,105.85,1
"2178",510,5342,55.31,105.98,1
"2179",510,5343,55.3,105.84,1
"2180",510,5344,55.69,105.75,1
"2181",510,5345,55.72,106.08,1
"2182",510,5346,55.89,106.09,1
"2183",510,5347,56.09,106.11,1
"2184",511,5343,56.27,23.78,1
"2185",511,5344,55.81,23.24,1
"2186",512,5347,89.33,39.26,1
"2187",512,5348,90.12,38.99,1
"2188",512,5349,91.26,39.22,1
"2189",512,5350,91.68,39.91,1
"2190",513,5349,12.81,116.22,1
"2191",513,5350,13.21,118.37,1
"2192",514,5349,55.86,106.09,1
"2193",514,5350,56,105.35,1
"2194",514,5351,56.17,105.16,1
"2195",514,5352,56.21,105.71,1
"2196",514,5353,56.1,104.22,1
"2197",514,5354,55.9,104.74,1
"2198",514,5355,55.74,105.13,1
"2199",514,5356,55.79,105.96,1
"2200",514,5357,55.96,105.72,1
"2201",514,5358,56.17,105.22,1
"2202",514,5359,55.85,106,1
"2203",514,5360,55.32,105.08,1
"2204",514,5361,55.71,105.16,1
"2205",514,5362,54.9,104.7,1
"2206",514,5363,55.89,105.99,1
"2207",514,5364,56.29,106.15,1
"2208",514,5365,55.95,105.57,1
"2209",514,5366,55.99,105.25,1
"2210",514,5367,56.04,105.75,1
"2211",514,5368,56.27,105.99,1
"2212",514,5369,55.89,105.68,1
"2213",514,5370,55.82,105.23,1
"2214",514,5371,55.21,104.82,1
"2215",515,5350,55.95,24.87,1
"2216",515,5351,56.2,24.76,1
"2217",515,5352,56.14,24.66,1
"2218",516,5355,53.8,99.96,1
"2219",516,5356,54.63,100.28,1
"2220",517,5355,56.32,24.03,1
"2221",517,5356,56.02,23.71,1
"2222",517,5357,57.18,24.22,1
"2223",517,5358,56.17,23.81,1
"2224",517,5359,55.97,23.61,1
"2225",517,5360,56.29,24.09,1
"2226",517,5361,56.15,23.71,1
"2227",517,5362,56.77,23.65,1
"2228",517,5363,56.84,23.85,1
"2229",518,5365,89.13,37.73,1
"2230",518,5366,90.97,37.33,1
"2231",519,5367,57.17,22.94,1
"2232",519,5368,57.31,22.25,1
"2233",519,5369,57.04,22.14,1
"2234",519,5370,56.98,22.7,1
"2235",520,5368,91.1,37.75,1
"2236",520,5369,92.02,37.65,1
"2237",521,5370,43.2,117.27,1
"2238",521,5371,41.64,115.05,1
"2239",521,5372,40.11,111.09,1
"2240",521,5373,37.25,112.96,1
"2241",521,5374,38.78,117.13,1
"2242",522,5372,58.07,22.72,1
"2243",522,5373,57.7,23.05,1
"2244",522,5374,57.98,22.78,1
"2245",522,5375,57.1,22.7,1
"2246",522,5376,58.34,22.87,1
"2247",522,5377,58.64,22.9,1
"2248",522,5378,57.35,23.89,1
"2249",522,5379,56.95,23.3,1
"2250",522,5380,57.16,23.89,1
"2251",523,5373,55.15,104.97,1
"2252",523,5374,55,104.86,1
"2253",523,5375,54,104.28,1
"2254",523,5376,54.89,104.87,1
"2255",523,5377,54.68,103.93,1
"2256",523,5378,54.66,104.75,1
"2257",523,5379,55.1,105.03,1
"2258",524,5373,91.86,37.81,1
"2259",524,5374,92.21,38.8,1
"2260",524,5375,91.13,37.81,1
"2261",525,5374,6.79,46.26,1
"2262",525,5375,7.14,41.31,1
"2263",526,5377,91.85,36.14,1
"2264",526,5378,91.69,37.15,1
"2265",526,5379,91.26,36.92,1
"2266",526,5380,91.74,37.33,1
"2267",526,5381,91.04,37.68,1
"2268",527,5380,39.11,116.37,1
"2269",527,5381,37.94,114.78,1
"2270",527,5382,38.72,115.72,1
"2271",527,5383,37.22,116.15,1
"2272",527,5384,36.72,112.82,1
"2273",528,5381,54.28,104.94,1
"2274",528,5382,56.01,105.58,1
"2275",528,5383,55.82,105.71,1
"2276",528,5384,54.89,105.64,1
"2277",528,5385,55.79,105.94,1
"2278",528,5386,54.91,105.94,1
"2279",528,5387,55.83,106.24,1
"2280",528,5388,55.32,106.13,1
"2281",529,5383,58.07,23.28,1
"2282",529,5384,58.68,23.06,1
"2283",529,5385,58.88,22.77,1
"2284",529,5386,59.06,22.99,1
"2285",529,5387,58.99,23.18,1
"2286",530,5383,91.06,36.74,1
"2287",530,5384,90.69,36.06,1
"2288",530,5385,90.83,36.69,1
"2289",531,5386,117.22,118.07,1
"2290",531,5387,119.24,118.81,1
"2291",532,5389,58.93,24.29,1
"2292",532,5390,57.3,24.35,1
"2293",533,5390,55.01,105.12,1
"2294",533,5391,53.77,104.68,1
"2295",534,5391,47.2,85.8,1
"2296",534,5392,49.62,85.97,1
"2297",534,5393,49.27,85.92,1
"2298",535,5393,53.83,104.85,1
"2299",535,5394,53.91,103.87,1
"2300",535,5395,54.89,105.04,1
"2301",536,5393,59.16,29.03,1
"2302",536,5394,60.81,30.13,1
"2303",537,5395,55.91,23.74,1
"2304",537,5396,55.25,23.85,1
"2305",537,5397,55.3,24.07,1
"2306",537,5398,56.02,23.96,1
"2307",537,5399,55.77,23.93,1
"2308",537,5400,55.34,23.96,1
"2309",538,5397,53.95,99.13,1
"2310",538,5398,53.07,104,1
"2311",539,5403,55.7,23.06,1
"2312",539,5404,55.63,23.96,1
"2313",540,5404,92.62,36.04,1
"2314",540,5405,92.86,36.75,1
"2315",540,5406,92.82,38,1
"2316",541,5406,56.15,24.02,1
"2317",541,5407,56.72,24.12,1
"2318",541,5408,56,25.34,1
"2319",541,5409,55.93,24.11,1
"2320",541,5410,55.89,23.75,1
"2321",542,5412,85.68,26.1,1
"2322",542,5413,86.34,24.91,1
"2323",543,5414,55.32,23.17,1
"2324",543,5415,55.81,23.81,1
"2325",543,5416,56.15,23.25,1
"2326",543,5417,56.23,23.98,1
"2327",543,5418,55.76,24.01,1
"2328",543,5419,55.74,23.21,1
