"","trajectory","frame","x","y","z"
"1557",439,5184,28.78,93.76,1
"1558",439,5185,31.7,93.11,1
"1559",440,5202,27.02,86.33,1
"1560",440,5203,27.71,86.17,1
"1561",440,5204,27.24,86,1
"1562",441,5231,87.64,50.99,1
"1563",441,5232,87.29,50.96,1
"1564",442,5232,32.83,95.14,1
"1565",442,5233,31.82,94.68,1
"1566",443,5235,29.76,90.88,1
"1567",443,5236,30.19,89.92,1
"1568",444,5244,127.02,2.03,1
"1569",444,5245,127.01,6,1
"1570",445,5339,22.98,89.84,1
"1571",445,5340,25.06,92.34,1
"1572",446,5364,85.82,52.95,1
"1573",446,5365,83.77,50.11,1
"1574",446,5366,87.17,52.88,1
"1575",446,5367,91.33,53.93,1
"1576",446,5368,89.73,54.79,1
"1577",446,5369,92.79,54.11,1
"1578",446,5370,89.13,55.75,1
"1579",447,5372,28.26,93.14,1
"1580",447,5373,28.88,94.94,1
"1581",448,5379,95.08,43.82,1
"1582",448,5380,94.23,45.09,1
"1583",449,5387,27.09,86.38,1
"1584",449,5388,27.04,86.36,1
"1585",449,5389,27.85,86.83,1
"1586",449,5390,29.88,90.56,1
"1587",449,5391,29.3,91.92,1
"1588",449,5392,30.75,93.18,1
"1589",449,5393,31.91,93.34,1
"1590",449,5394,29.79,92.67,1
"1591",449,5395,28.77,93.62,1
"1592",450,5401,95.85,53.09,1
"1593",450,5402,92.7,53.84,1
"1594",451,5407,25.33,94.33,1
"1595",451,5408,24.91,95.93,1
"1596",451,5409,24.06,97.09,1
"1597",451,5410,24.72,97.2,1
"1598",451,5411,23.31,95.94,1
"1599",451,5412,23.13,95.74,1
"1600",451,5413,23.06,95.81,1
"1601",451,5414,23.31,96.72,1
"1602",452,5424,24.26,93.96,1
"1603",452,5425,24.37,94.16,1
"1604",453,5433,25.25,89.1,1
"1605",453,5434,25.87,88.29,1
"1606",454,5439,24.05,89.18,1
"1607",454,5440,24.77,89.33,1
"1608",454,5441,24.8,88.8,1
"1609",454,5442,24.21,88.76,1
"1610",454,5443,24.87,88.33,1
"1611",455,5448,23.9,87.7,1
"1612",455,5449,22.36,87.87,1
"1613",455,5450,21.97,88.14,1
"1614",455,5451,21.66,87.87,1
"1615",455,5452,22.66,88.1,1
"1616",455,5453,23.01,88.06,1
"1617",456,5460,24.28,92,1
"1618",456,5461,24.24,91.17,1
"1619",457,5461,70.18,71.9,1
"1620",457,5462,70.83,71.24,1
"1621",457,5463,69.9,71.73,1
"1622",458,5463,23.79,90.98,1
"1623",458,5464,24.8,90.75,1
"1624",458,5465,24.13,89.87,1
"1625",458,5466,24.81,89.91,1
"1626",458,5467,23.75,89.19,1
"1627",459,5468,70.98,71.32,1
"1628",459,5469,72.33,71.28,1
"1629",459,5470,71.84,71.17,1
"1630",460,5469,24.65,90.07,1
"1631",460,5470,23.78,90.14,1
"1632",460,5471,23.81,88.17,1
"1633",460,5472,22.83,88.28,1
"1634",460,5473,22.09,88.19,1
"1635",460,5474,22.1,88.63,1
"1636",460,5475,21.2,88.91,1
"1637",460,5476,21.2,89.77,1
"1638",460,5477,21.02,90.81,1
"1639",461,5476,72.87,70.33,1
"1640",461,5477,73.15,71.17,1
"1641",461,5478,71.27,69.31,1
"1642",462,5480,20.74,90.94,1
"1643",462,5481,20.04,90.7,1
"1644",463,5501,20.74,92.16,1
"1645",463,5502,19.85,92.55,1
"1646",464,5509,20.75,93.1,1
"1647",464,5510,20.12,92.71,1
"1648",465,5525,73.23,72.86,1
"1649",465,5526,72.78,75.78,1
"1650",465,5527,72.05,77.78,1
"1651",466,5531,74.43,72.93,1
"1652",466,5532,74.05,72.71,1
"1653",467,5535,92.8,55.26,1
"1654",467,5536,92.32,55.72,1
"1655",467,5537,92.81,55.22,1
"1656",468,5538,73.02,72.3,1
"1657",468,5539,73.2,73.02,1
"1658",468,5540,73.96,73.1,1
"1659",468,5541,73.94,72.72,1
"1660",469,5539,92.8,55.96,1
"1661",469,5540,92.81,55.88,1
"1662",469,5541,92.77,55.24,1
"1663",470,5543,73.19,73.69,1
"1664",470,5544,73.01,72.76,1
"1665",470,5545,73.08,72.25,1
"1666",470,5546,72.74,71.95,1
"1667",471,5547,92.19,54.93,1
"1668",471,5548,92.16,55.76,1
"1669",471,5549,92.08,55.19,1
"1670",471,5550,92.07,55.69,1
"1671",472,5548,73.17,75.35,1
"1672",472,5549,73.14,75.94,1
"1673",472,5550,72.98,75.29,1
"1674",473,5554,73.3,73.16,1
"1675",473,5555,73.93,73.31,1
"1676",473,5556,74.79,73.93,1
"1677",474,5554,92.74,55.24,1
"1678",474,5555,92.02,55.24,1
"1679",475,5613,41.31,102,1
"1680",475,5614,41.8,103.2,1
"1681",476,5630,95.27,50.8,1
"1682",476,5631,96.35,49.23,1
"1683",477,5634,91.74,41.08,1
"1684",477,5635,92.23,42.69,1
"1685",477,5636,90.01,45.94,1
"1686",478,5701,31.06,98.21,1
"1687",478,5702,31.14,97.69,1
"1688",479,5714,33.06,102.04,1
"1689",479,5715,33.1,101.9,1
"1690",479,5716,33.73,102.28,1
"1691",479,5717,34.74,100.91,1
"1692",480,5723,31.05,101.14,1
"1693",480,5724,30.94,100.66,1
"1694",481,5732,66.84,81.89,1
"1695",481,5733,66.79,81.96,1
"1696",482,5749,66.16,78.84,1
"1697",482,5750,66.29,79.28,1
"1698",483,5757,86.85,50.73,1
"1699",483,5758,86.94,51,1
"1700",483,5759,86.13,52.32,1
"1701",483,5760,86.1,53.02,1
"1702",483,5761,84.77,53.66,1
"1703",483,5762,84.88,50.11,1
"1704",483,5763,84.89,48.18,1
"1705",483,5764,83.94,49.06,1
"1706",483,5765,83.3,49.08,1
"1707",483,5766,83.26,48.89,1
"1708",483,5767,82.87,48.7,1
"1709",483,5768,83.65,48.92,1
"1710",484,5776,109.57,42.98,1
"1711",484,5777,108.87,42.29,1
"1712",484,5778,109.22,42.24,1
"1713",484,5779,109.24,41.98,1
"1714",485,5845,91.07,45.81,1
"1715",485,5846,90.22,46.13,1
"1716",485,5847,90.06,46.26,1
"1717",485,5848,89.64,46.06,1
"1718",486,5848,53.06,35.66,1
"1719",486,5849,54.26,34.03,1
"1720",487,5850,89.96,46.28,1
"1721",487,5851,89.78,45.73,1
"1722",488,5905,94.92,50.3,1
"1723",488,5906,93.19,51.69,1
"1724",488,5907,93.09,51.78,1
"1725",489,5909,94.68,50.97,1
"1726",489,5910,94.71,49,1
"1727",490,5912,94.19,48.91,1
"1728",490,5913,94.23,47.92,1
"1729",491,5935,85.88,51.85,1
"1730",491,5936,86.83,53.77,1
"1731",492,5946,37.92,87.14,1
"1732",492,5947,38.82,87.18,1
"1733",492,5948,38.68,87.01,1
"1734",492,5949,38.78,87,1
"1735",493,5971,87.01,49.29,1
"1736",493,5972,86.77,53.77,1
"1737",493,5973,84.3,52.97,1
"1738",494,5982,66.07,25.82,1
"1739",494,5983,65.82,27.72,1
"1740",495,5984,89.93,51.93,1
"1741",495,5985,90.3,54.01,1
"1742",496,5990,58.36,22.08,1
"1743",496,5991,59.19,24.01,1
"1744",496,5992,59.93,25.33,1
"1745",497,5995,76.93,56.76,1
"1746",497,5996,78.11,56.04,1
"1747",498,5997,84.29,46.82,1
"1748",498,5998,83.88,47.72,1
"1749",499,6006,87.12,44.99,1
"1750",499,6007,89.82,45.78,1
"1751",499,6008,88.34,48.02,1
"1752",500,6019,87.32,44.77,1
"1753",500,6020,85.74,44.2,1
"1754",500,6021,83.96,44.34,1
"1755",500,6022,87.11,44.37,1
"1756",501,6022,62.83,80.15,1
"1757",501,6023,64.74,78.9,1
"1758",501,6024,66.98,79.7,1
"1759",502,6024,84.75,44.22,1
"1760",502,6025,84.91,43.7,1
"1761",503,6027,65.99,77.23,1
"1762",503,6028,66.25,77.73,1
"1763",504,6036,85.26,50.83,1
"1764",504,6037,84.04,46.81,1
"1765",505,6039,88.92,45.27,1
"1766",505,6040,87.74,44.06,1
"1767",505,6041,85.1,44.67,1
"1768",506,6041,64.17,35.93,1
"1769",506,6042,63.95,36.77,1
"1770",507,6045,30.62,93.93,1
"1771",507,6046,31.24,94.69,1
"1772",507,6047,29.74,94.24,1
"1773",507,6048,26.31,92.15,1
"1774",507,6049,28.85,92.94,1
"1775",507,6050,27.67,94.77,1
"1776",508,6055,93.69,48.03,1
"1777",508,6056,92.3,46.9,1
"1778",508,6057,94.33,46.92,1
"1779",509,6070,49.11,50.04,1
"1780",509,6071,47.91,47.16,1
"1781",509,6072,48.75,47.64,1
"1782",509,6073,49.34,48.21,1
"1783",509,6074,52.18,47.28,1
"1784",509,6075,51.38,46.31,1
"1785",510,6083,84.09,47.81,1
"1786",510,6084,83.68,47.84,1
"1787",511,6085,66.9,27.36,1
"1788",511,6086,67.77,28.8,1
"1789",511,6087,68.68,32.89,1
"1790",512,6088,85.29,46.24,1
"1791",512,6089,85.99,44.66,1
"1792",513,6089,67.26,33.92,1
"1793",513,6090,64.85,37.34,1
"1794",514,6092,89.3,50.09,1
"1795",514,6093,91.29,54.18,1
"1796",514,6094,94.06,51.78,1
"1797",514,6095,90.22,50.32,1
"1798",515,6102,87.86,52,1
"1799",515,6103,89.93,48.76,1
"1800",516,6116,62.2,37.03,1
"1801",516,6117,61.93,37.81,1
"1802",517,6118,89.74,53.96,1
"1803",517,6119,90.32,53.77,1
"1804",518,6119,60.09,43.32,1
"1805",518,6120,60.22,42.72,1
"1806",518,6121,58.69,41.8,1
"1807",518,6122,58.96,39.67,1
"1808",519,6121,89.2,52.8,1
"1809",519,6122,86.83,53.69,1
"1810",519,6123,87.84,53.23,1
"1811",519,6124,87.76,53.2,1
"1812",520,6128,53.29,48.21,1
"1813",520,6129,52.87,49.1,1
"1814",521,6131,87.82,51.85,1
"1815",521,6132,87.85,51.22,1
"1816",522,6138,88.36,52.38,1
"1817",522,6139,88.97,51.73,1
"1818",523,6147,54.81,35.28,1
"1819",523,6148,53.41,35.11,1
"1820",524,6151,56.29,72.72,1
"1821",524,6152,55.78,72.17,1
"1822",525,6155,38.7,15.71,1
"1823",525,6156,36.72,16.13,1
"1824",526,6266,53.12,45.7,1
"1825",526,6267,53.26,43.26,1
"1826",526,6268,54.17,43.77,1
"1827",527,6369,93.3,50.03,1
"1828",527,6370,93.67,49.99,1
"1829",527,6371,94.13,50.13,1
"1830",527,6372,94.68,50.26,1
"1831",527,6373,94.28,50.33,1
"1832",527,6374,94.32,50.97,1
"1833",527,6375,94.13,50.9,1
"1834",527,6376,94.25,51.04,1
"1835",527,6377,94.05,51.03,1
"1836",527,6378,94.1,50.83,1
"1837",528,6373,79.86,63.14,1
"1838",528,6374,79.89,63.22,1
"1839",529,6379,72.9,77.73,1
"1840",529,6380,73.71,78.31,1
"1841",530,6397,90.73,54.9,1
"1842",530,6398,86.93,54.37,1
"1843",531,6411,71.28,72.18,1
"1844",531,6412,71.29,71.83,1
"1845",531,6413,72.08,73.16,1
"1846",532,6416,76.04,75.62,1
"1847",532,6417,74.7,74.74,1
"1848",532,6418,73.97,74.99,1
"1849",533,6416,94.93,42.18,1
"1850",533,6417,93.36,45.01,1
"1851",534,6419,97,44.8,1
"1852",534,6420,94.29,43.85,1
"1853",534,6421,91.72,43.85,1
"1854",535,6422,25.73,92.93,1
"1855",535,6423,26.75,92.8,1
"1856",536,6433,71.95,71.72,1
"1857",536,6434,72.17,71.27,1
"1858",536,6435,70.62,71.79,1
"1859",536,6436,71.01,71.05,1
"1860",537,6435,95.17,48.3,1
"1861",537,6436,94.76,47.28,1
"1862",538,6436,25.91,92.35,1
"1863",538,6437,26.64,94.81,1
"1864",539,6438,69.11,73.69,1
"1865",539,6439,68.22,73.31,1
"1866",540,6441,69.35,73.03,1
"1867",540,6442,70.83,73.24,1
"1868",540,6443,72.68,74.21,1
"1869",540,6444,72.98,72.71,1
"1870",540,6445,72.94,71.6,1
"1871",541,6442,85.14,51.36,1
"1872",541,6443,83.77,50.78,1
"1873",541,6444,83.95,51.17,1
"1874",541,6445,84.71,51,1
"1875",541,6446,83.9,50.35,1
"1876",541,6447,83.88,48.09,1
"1877",542,6447,73.18,72.33,1
"1878",542,6448,71.81,72.72,1
"1879",542,6449,71.01,71.77,1
"1880",542,6450,70.94,72.24,1
"1881",542,6451,68.71,72.86,1
"1882",543,6450,96,47.26,1
"1883",543,6451,94.75,48.83,1
"1884",544,6453,92.03,43.25,1
"1885",544,6454,90.89,43.27,1
"1886",545,6454,71.3,74.06,1
"1887",545,6455,72.71,73.02,1
"1888",545,6456,73.03,73.17,1
"1889",545,6457,73.09,72.66,1
"1890",545,6458,72.74,72.76,1
"1891",545,6459,72.68,72.92,1
"1892",546,6467,26.96,93.15,1
"1893",546,6468,27.2,94.18,1
"1894",547,6482,73.25,72.64,1
"1895",547,6483,73.08,72.6,1
"1896",548,6492,90.07,48.78,1
"1897",548,6493,90.22,49.19,1
"1898",549,6506,94.78,48.15,1
"1899",549,6507,94.22,48.02,1
"1900",549,6508,95.25,48.85,1
"1901",550,6509,86.95,46.7,1
"1902",550,6510,85.27,47.06,1
"1903",550,6511,84.35,46.08,1
"1904",550,6512,89.18,44.92,1
"1905",550,6513,90.81,45.01,1
"1906",550,6514,88.2,45.14,1
"1907",550,6515,90.83,43.28,1
"1908",551,6520,84.28,46.84,1
"1909",551,6521,85.9,43.77,1
"1910",552,6523,84,46.65,1
"1911",552,6524,84.18,47.88,1
"1912",552,6525,83.94,48.2,1
"1913",553,6524,88.93,44.26,1
"1914",553,6525,88.81,42.29,1
"1915",553,6526,89.92,45.17,1
"1916",554,6525,71.04,83.14,1
"1917",554,6526,68.02,80.77,1
"1918",555,6527,83.77,48.74,1
"1919",555,6528,83.73,48.26,1
"1920",556,6528,94.29,42.75,1
"1921",556,6529,93.85,42.84,1
"1922",556,6530,93.38,42.22,1
"1923",556,6531,93.83,41.79,1
"1924",556,6532,92.61,42.15,1
"1925",556,6533,93.61,42.07,1
"1926",557,6530,85.75,48.2,1
"1927",557,6531,85.67,47.03,1
"1928",558,6530,91.63,50.01,1
"1929",558,6531,91.82,49.76,1
"1930",559,6535,86.75,44.24,1
"1931",559,6536,86.82,44.79,1
"1932",560,6543,84.04,47.75,1
"1933",560,6544,87.73,45.88,1
"1934",561,6547,88.86,43.09,1
"1935",561,6548,90.85,42.74,1
"1936",561,6549,89.94,42.88,1
"1937",562,6551,90.19,42.83,1
"1938",562,6552,92.23,45.81,1
"1939",563,6556,73.28,81.25,1
"1940",563,6557,73.84,80.22,1
"1941",564,6556,92.02,44.99,1
"1942",564,6557,90.26,46.81,1
"1943",564,6558,89.84,48.04,1
"1944",564,6559,88.76,48.04,1
"1945",564,6560,89.89,47.94,1
"1946",564,6561,90.04,47.64,1
"1947",565,6557,84.06,50.04,1
"1948",565,6558,86.21,51.74,1
"1949",566,6563,88.98,48.17,1
"1950",566,6564,88.71,48.94,1
"1951",566,6565,89.85,47.81,1
"1952",566,6566,88.33,49.05,1
"1953",566,6567,89.26,49.86,1
"1954",566,6568,88.66,51,1
"1955",566,6569,89.73,52.02,1
"1956",566,6570,89.13,50.91,1
"1957",566,6571,88.77,50.83,1
"1958",567,6578,89.75,50.34,1
"1959",567,6579,89.62,50.21,1
"1960",568,6583,94.86,54.34,1
"1961",568,6584,96.96,56.3,1
"1962",569,6586,85.2,50.08,1
"1963",569,6587,84.69,53.06,1
"1964",569,6588,84.67,51.98,1
"1965",570,6592,88.37,46.08,1
"1966",570,6593,86.28,47.16,1
"1967",570,6594,85.06,51.82,1
"1968",571,6596,85.75,52.69,1
"1969",571,6597,87.18,54.74,1
"1970",571,6598,85.3,54,1
"1971",572,6608,70.68,76.07,1
"1972",572,6609,70.67,75.86,1
"1973",572,6610,69.86,76.93,1
"1974",572,6611,69.22,76.32,1
"1975",572,6612,68.2,76.23,1
"1976",572,6613,69.17,76.82,1
"1977",572,6614,70.69,78.72,1
"1978",572,6615,70.84,78.23,1
"1979",572,6616,71.44,77.84,1
"1980",572,6617,71.01,78.05,1
"1981",572,6618,71.19,77.84,1
"1982",572,6619,70.88,78.28,1
"1983",572,6620,70.2,77.95,1
"1984",572,6621,70.64,77.8,1
"1985",572,6622,68.31,76.97,1
"1986",572,6623,68.65,76.15,1
"1987",572,6624,68.23,76.13,1
"1988",572,6625,68.33,76.06,1
"1989",573,6608,83.77,49.91,1
"1990",573,6609,83.79,47.17,1
"1991",573,6610,86.01,46.28,1
"1992",574,6617,91.86,54.71,1
"1993",574,6618,93.22,52.78,1
"1994",574,6619,93.89,54.17,1
"1995",574,6620,91.97,54.63,1
"1996",574,6621,91.14,55.2,1
"1997",574,6622,92.78,54.8,1
"1998",574,6623,92.8,54.87,1
"1999",575,6624,94.84,46.26,1
"2000",575,6625,91.82,48.1,1
"2001",575,6626,89.02,46.95,1
"2002",576,6627,69.99,73.85,1
"2003",576,6628,70.25,73.87,1
"2004",576,6629,69.77,73.78,1
"2005",577,6632,86.27,52.86,1
"2006",577,6633,87.3,53.93,1
"2007",578,6634,56.33,31.15,1
"2008",578,6635,57.09,29.3,1
"2009",579,6645,26.36,89.7,1
"2010",579,6646,26.73,89.86,1
"2011",580,6645,60.09,31.94,1
"2012",580,6646,60.72,34.06,1
"2013",580,6647,61.06,34.11,1
"2014",580,6648,61.83,33.24,1
"2015",580,6649,61.12,33.67,1
"2016",580,6650,60.94,33.15,1
"2017",580,6651,61.18,32.9,1
"2018",581,6648,26.85,89.27,1
"2019",581,6649,25.91,89.27,1
"2020",582,6652,87.21,45.93,1
"2021",582,6653,85.75,45.12,1
"2022",582,6654,86.74,45.09,1
"2023",583,6655,26.2,90.61,1
"2024",583,6656,26.21,90.24,1
"2025",583,6657,26.96,88.87,1
"2026",583,6658,27.2,89.62,1
"2027",583,6659,27.17,89.79,1
"2028",584,6657,91.34,51.28,1
"2029",584,6658,91.18,51.34,1
"2030",585,6661,26.17,91.28,1
"2031",585,6662,27.16,90.74,1
"2032",586,6663,94.65,49.86,1
"2033",586,6664,93.31,50.12,1
"2034",587,6679,87.12,44.78,1
"2035",587,6680,87.06,44.81,1
"2036",587,6681,86.91,45.17,1
"2037",587,6682,87.23,45.7,1
"2038",588,6679,92.75,52.18,1
"2039",588,6680,93.29,53.01,1
"2040",589,6685,92.34,51.18,1
"2041",589,6686,91.2,51.72,1
"2042",590,6686,85.74,45.04,1
"2043",590,6687,85.1,46.66,1
"2044",591,6688,90.05,48.76,1
"2045",591,6689,92.93,52.15,1
"2046",591,6690,94.07,51.61,1
"2047",592,6690,85.76,45.96,1
"2048",592,6691,86.13,45.74,1
"2049",592,6692,90.16,47.18,1
"2050",593,6693,54.68,22.19,1
"2051",593,6694,53.1,21.33,1
"2052",594,6695,93.12,50.75,1
"2053",594,6696,93.34,51.14,1
"2054",594,6697,93.24,50.81,1
"2055",594,6698,93.29,51.22,1
"2056",595,6700,93.31,50.97,1
"2057",595,6701,93.86,52.23,1
"2058",596,6703,30.27,95.74,1
"2059",596,6704,29.24,96.78,1
"2060",596,6705,29.89,94.61,1
"2061",596,6706,28.74,93.85,1
"2062",597,6709,83.87,50.65,1
"2063",597,6710,83.89,50.79,1
"2064",598,6713,91.79,47.15,1
"2065",598,6714,93.02,47.22,1
"2066",599,6718,93.21,51.05,1
"2067",599,6719,93.3,50.93,1
"2068",599,6720,92.92,50.67,1
"2069",600,6722,93.05,49.83,1
"2070",600,6723,92.83,50.84,1
"2071",600,6724,93.14,49.66,1
"2072",600,6725,92.04,50.1,1
"2073",600,6726,92.84,50.67,1
"2074",600,6727,92.7,50.18,1
"2075",601,6730,92.87,51.05,1
"2076",601,6731,92.86,50.27,1
"2077",602,6734,97.17,48.82,1
"2078",602,6735,93.76,50.86,1
"2079",602,6736,94.65,46.82,1
"2080",603,6741,93.75,51.13,1
"2081",603,6742,93.38,50.25,1
"2082",603,6743,92.77,50.17,1
"2083",603,6744,93.63,50.06,1
"2084",603,6745,93.73,50.71,1
"2085",603,6746,93.27,50.89,1
"2086",604,6748,93.07,50.08,1
"2087",604,6749,94.18,48.27,1
"2088",604,6750,92.66,48.89,1
"2089",604,6751,92.3,49.95,1
"2090",604,6752,92.27,49.26,1
"2091",604,6753,92.06,50.18,1
"2092",604,6754,92.62,49.22,1
"2093",605,6756,92.25,49.69,1
"2094",605,6757,92.91,50.31,1
"2095",605,6758,92.22,50.19,1
"2096",605,6759,92.35,50.04,1
"2097",606,6759,96.85,45.19,1
"2098",606,6760,97.11,45.36,1
"2099",607,6761,91.79,49,1
"2100",607,6762,92.79,49.79,1
"2101",607,6763,91.7,50.89,1
"2102",607,6764,92.15,50.71,1
"2103",607,6765,91.83,50.16,1
"2104",607,6766,92.06,50.41,1
"2105",607,6767,92,50.33,1
"2106",608,6766,22.72,77.11,1
"2107",608,6767,22.85,77.6,1
"2108",608,6768,22.75,77.2,1
"2109",608,6769,22.39,77.04,1
"2110",608,6770,22.89,77.28,1
"2111",608,6771,22.32,77.01,1
"2112",609,6769,92.71,50.79,1
"2113",609,6770,91.76,50.64,1
"2114",609,6771,91.82,49.96,1
"2115",609,6772,91.73,50.16,1
"2116",609,6773,91.96,49.78,1
"2117",610,6773,22.85,76.92,1
"2118",610,6774,22.27,76.87,1
"2119",610,6775,22.76,77.76,1
"2120",610,6776,22.86,77.19,1
"2121",611,6775,92.06,49.76,1
"2122",611,6776,91.82,49.19,1
"2123",612,6779,92.28,50.73,1
"2124",612,6780,93.13,50.68,1
"2125",612,6781,92.63,49.97,1
"2126",612,6782,92.71,50.77,1
"2127",612,6783,92.37,50,1
"2128",612,6784,92.74,50.85,1
"2129",612,6785,92.89,50.13,1
"2130",612,6786,92.67,49.94,1
"2131",613,6782,21.93,76.31,1
"2132",613,6783,23.13,76.93,1
"2133",614,6788,22.74,76.91,1
"2134",614,6789,22.39,76.98,1
"2135",614,6790,22.29,76.96,1
"2136",614,6791,22.23,76.84,1
"2137",615,6788,92.37,50,1
"2138",615,6789,93.03,49.82,1
"2139",615,6790,93.28,49.93,1
"2140",615,6791,92.69,50.01,1
"2141",615,6792,92.01,49.13,1
"2142",616,6789,70.62,75.17,1
"2143",616,6790,69.82,75.81,1
"2144",616,6791,69.68,76.01,1
"2145",616,6792,66.83,77.9,1
"2146",616,6793,66.98,75.73,1
"2147",617,6789,97.23,45.15,1
"2148",617,6790,98.05,45.77,1
"2149",617,6791,98.02,46.68,1
"2150",618,6793,22.87,77.16,1
"2151",618,6794,22.85,77.15,1
"2152",618,6795,22.72,77.05,1
"2153",618,6796,22.98,77.07,1
"2154",618,6797,22.74,77.11,1
"2155",619,6794,92.59,49.96,1
"2156",619,6795,92.99,50.4,1
"2157",619,6796,93.71,50.18,1
"2158",619,6797,93.2,50.39,1
"2159",620,6795,67.95,74.4,1
"2160",620,6796,70.81,76.87,1
"2161",621,6799,93.28,50.37,1
"2162",621,6800,93.28,49.96,1
"2163",621,6801,93.23,49.9,1
"2164",621,6802,92.97,49.22,1
"2165",621,6803,92.91,49.76,1
"2166",621,6804,91.27,49.87,1
"2167",621,6805,93.75,50.03,1
"2168",621,6806,92.85,49.22,1
"2169",621,6807,93.1,49.75,1
"2170",621,6808,92.15,49.96,1
"2171",621,6809,92.91,49.33,1
"2172",621,6810,92.04,49.66,1
"2173",621,6811,91.81,50.04,1
"2174",621,6812,93.1,48.97,1
"2175",622,6802,73.99,76.34,1
"2176",622,6803,74.79,75.09,1
"2177",623,6814,92.92,49.29,1
"2178",623,6815,93.08,50.02,1
"2179",623,6816,93.86,49.94,1
"2180",624,6818,92.84,49.84,1
"2181",624,6819,92.97,49.85,1
"2182",624,6820,93.73,50.06,1
"2183",624,6821,93.28,50.07,1
"2184",624,6822,92.84,48.83,1
"2185",624,6823,92.76,49.85,1
"2186",624,6824,92.75,49.69,1
"2187",624,6825,91.98,48.82,1
"2188",624,6826,92.79,49.2,1
"2189",624,6827,93.01,49.66,1
"2190",624,6828,92.89,48.88,1
"2191",625,6825,83.87,51.64,1
"2192",625,6826,83.18,51.62,1
"2193",625,6827,82.85,51.92,1
"2194",625,6828,82.92,50.59,1
"2195",625,6829,83.69,49.03,1
"2196",625,6830,83.19,49.68,1
"2197",625,6831,83.74,48.76,1
"2198",625,6832,83.91,48.35,1
"2199",625,6833,83.11,48.66,1
"2200",626,6831,92.33,49.75,1
"2201",626,6832,92.86,49.74,1
"2202",627,6832,64.22,74.8,1
"2203",627,6833,63.68,76,1
"2204",628,6834,92.83,49.14,1
"2205",628,6835,93.25,49.29,1
"2206",628,6836,93.28,50.05,1
"2207",628,6837,93.7,49.74,1
"2208",628,6838,92.95,49.28,1
"2209",628,6839,92.95,48.79,1
"2210",628,6840,92.75,49.22,1
"2211",628,6841,92.62,49.84,1
"2212",628,6842,92.76,49.75,1
"2213",628,6843,92.68,49.86,1
"2214",628,6844,92.7,49.8,1
"2215",628,6845,93.25,49.93,1
"2216",628,6846,93.76,49.76,1
"2217",628,6847,93.83,49.91,1
"2218",629,6842,66.4,77.07,1
"2219",629,6843,69.07,78.74,1
"2220",629,6844,69.77,77.72,1
"2221",630,6849,71.32,70.94,1
"2222",630,6850,73.11,74.83,1
"2223",631,6852,93.33,49.23,1
"2224",631,6853,93.81,50.17,1
"2225",632,6856,93.26,50.03,1
"2226",632,6857,93.34,49.93,1
"2227",632,6858,93.65,50.17,1
"2228",632,6859,93.3,46.98,1
"2229",632,6860,93.32,50.14,1
"2230",632,6861,94.73,51.17,1
"2231",632,6862,93.92,50.98,1
"2232",632,6863,93.85,52.07,1
"2233",632,6864,93.15,50.81,1
"2234",632,6865,93.75,50.94,1
"2235",633,6859,64.74,82.15,1
"2236",633,6860,65.18,77.78,1
"2237",634,6869,93.68,50.97,1
"2238",634,6870,93.29,51.26,1
"2239",634,6871,93.84,50.93,1
"2240",635,6877,32.14,93.9,1
"2241",635,6878,31.66,93.24,1
"2242",636,6880,27.97,94.32,1
"2243",636,6881,27.96,95.28,1
"2244",636,6882,28.01,95.32,1
"2245",637,6880,92.67,52.1,1
"2246",637,6881,93.61,52.09,1
"2247",638,6888,28.22,95.77,1
"2248",638,6889,28.09,95.36,1
"2249",639,6900,22.81,96.71,1
"2250",639,6901,22.29,96.27,1
"2251",639,6902,23.19,96.31,1
"2252",640,6909,28.75,94.09,1
"2253",640,6910,28.74,94.17,1
"2254",640,6911,30.8,92.33,1
"2255",640,6912,30.76,91.22,1
"2256",641,6919,72.78,71.91,1
"2257",641,6920,73.21,72.93,1
"2258",642,6936,26.17,95.67,1
"2259",642,6937,23.26,91.89,1
"2260",642,6938,24.97,90.82,1
"2261",642,6939,23.88,92.71,1
"2262",642,6940,23.75,91.82,1
"2263",642,6941,24.17,91.33,1
"2264",642,6942,24.81,92.18,1
"2265",642,6943,27.08,93.79,1
"2266",643,6940,85.97,49.69,1
"2267",643,6941,86.2,48.89,1
"2268",643,6942,87.11,48.81,1
"2269",644,6949,73.91,75.73,1
"2270",644,6950,73.93,75.64,1
"2271",644,6951,73.72,74.77,1
"2272",644,6952,73.29,74.95,1
"2273",645,6952,87.35,44.11,1
"2274",645,6953,86.85,44.71,1
"2275",646,6954,72.97,74.69,1
"2276",646,6955,72.86,74.73,1
"2277",647,6955,86.16,45.86,1
"2278",647,6956,87.8,46.06,1
"2279",648,6956,67.24,80.2,1
"2280",648,6957,67.92,81.35,1
"2281",649,6960,83.22,14.16,1
"2282",649,6961,82.78,9.69,1
"2283",650,6961,70.76,74.04,1
"2284",650,6962,70.62,73.99,1
"2285",650,6963,70.72,73.78,1
"2286",650,6964,70.29,74.15,1
"2287",650,6965,70.69,74.03,1
"2288",650,6966,71.15,74.38,1
"2289",651,6966,93.24,46.07,1
"2290",651,6967,91.07,42.07,1
"2291",651,6968,91.57,46,1
"2292",652,6972,84.81,49.72,1
"2293",652,6973,83.25,47.18,1
"2294",653,6973,72.73,74.69,1
